indexInPlaylistFile|song_id|song_name|artist_name|popularity|acousticness|energy|liveness|tempo|speechiness|instrumentalness|time_signature|danceability|key|duration_ms|loudness|valence|mode|playlist|old_playlist|count
484|53gcDgFyqqpvCzXWrnFZpH|Heartless|Kanye West|32|0.0515|0.647|0.248|87.999|0.136|0|4|0.79|10|211000|-5.983|0.654|0|newhits|newhits|2
485|5We8lGFNpA1IkHAfIJU9XM|Black|Buddy|58|0.38|0.658|0.0936|155.989|0.403|0|4|0.881|11|234307|-6.845|0.836|0|newhits|newhits|1
486|43LZO9z9DmI585kXj0TIBM|100 (feat. Symphonic)|Vini Vici|58|0.0129|0.966|0.191|137.645|0.154|0.46|4|0.362|10|207787|-4.731|0.0374|0|newhits|newhits|1
487|4wSkEQBRL32AVvAC7eZI4a|Suffocating|Clara|33|0.482|0.655|0.103|137.81|0.216|0|4|0.6|5|226392|-6.889|0.395|0|newhits|newhits|1
488|10nTs74T7xj4f4jzihU9ug|Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)|Young Thug|61|0.0304|0.732|0.261|151.779|0.203|0|4|0.631|1|231653|-4.706|0.549|1|newhits|newhits|1
489|04DFs2b82gqDzJyKKWMGtO|Mnage  trois (feat. Katie Keller & Hedegaard)|Jimilian|48|0.028|0.668|0.14|114.92|0.0641|0|4|0.723|9|194851|-7.007|0.79|0|newhits|newhits|1
490|62R1MRux3R0v2cngA2xdJn|Would I Lie To You?|Charles & Eddie|69|0.389|0.647|0.201|101.098|0.0368|0|4|0.738|11|204387|-7.076|0.709|0|newhits|newhits|1
491|7sqsDs9JZ3HcO8KNs7HCly|Drber Mig|Pilfinger|29|0.0415|0.669|0.27|94.08|0.151|0|4|0.712|7|201694|-7.029|0.622|0|newhits|newhits|1
492|2Otz8CYMTBnCWEOBUOBcpN|Lad dem leve det|Houdini|35|0.709|0.612|0.102|99.988|0.0533|7.01E-05|4|0.887|7|218096|-4.526|0.766|1|newhits|newhits|1
493|5OvAyEed0ZW7XwE8DkmpDs|La' mig vre|Houdini|24|0.372|0.745|0.106|100.012|0.141|8.55E-05|4|0.863|9|161896|-4.299|0.671|0|newhits|newhits|1
494|1QDnmfye4v7yZ7RBPFjzXT|I Could Be The One [Avicii vs Nicky Romero] - Noonie Bao Acoustic Mix|Avicii|19|0.931|0.316|0.0935|202.991|0.0375|6.53E-05|4|0.346|9|231427|-10.266|0.204|1|newhits|newhits|1
495|63SevszngYpZOwf63o61K4|Nevermind|Dennis Lloyd|91|0.156|0.691|0.418|99.976|0.196|9.78E-06|4|0.592|3|156600|-8.354|0.0796|1|newhits|newhits|4
496|5SxkdsY1ufZzoq9iXceLw9|no tears left to cry|Ariana Grande|76|0.0375|0.696|0.274|121.969|0.0529|5.65E-06|4|0.703|0|205947|-5.482|0.366|1|newhits|newhits|6
497|1cTZMwcBJT0Ka3UJPXOeeN|Nice For What|Drake|69|0.0934|0.913|0.114|93.35|0.0736|0.000124|4|0.567|8|210926|-6.471|0.792|1|newhits|newhits|3
498|58q2HKrzhC3ozto2nDdN4z|I Like It|Cardi B|96|0.099|0.726|0.372|136.048|0.129|0|4|0.816|5|253390|-3.998|0.65|0|newhits|newhits|4
499|0SRegj5vaB5EGrGousGJQ0|Regndans|Danseorkestret|48|0.0359|0.744|0.103|99.447|0.0836|0.000162|4|0.797|7|232347|-6.929|0.965|0|newhits|newhits|1
500|3wOQCTNxQDfI7amhBhoI0z|Havana|CAMO|47|0.368|0.706|0.242|96.977|0.149|0|4|0.503|11|203408|-5.062|0.676|0|newhits|newhits|1
501|14ndE0XcJKeZq18PrTWprv|Paraboler|Mikkel|35|0.0804|0.597|0.108|147.368|0.073|0|4|0.523|5|192907|-7.823|0.367|0|newhits|newhits|1
502|0yJshzyh9qjjtiyLBbPglQ|Holder Fast|Hennedub|61|0.216|0.731|0.0813|101.961|0.0636|0|4|0.665|9|192970|-4.007|0.512|0|newhits|newhits|1
503|6Lu7LCf7t7V6X7i4NQywcT|Kom Over|KESI|66|0.0859|0.69|0.288|98|0.0856|0|4|0.489|8|196165|-5.352|0.651|1|newhits|newhits|1
504|6XdM5TdyjdGBLgn0LeeC5B|Hemmelighed|Barbara Moleko|29|0.0447|0.741|0.0487|173.978|0.212|0.000137|4|0.814|7|173200|-4.544|0.637|0|newhits|newhits|1
505|4JU8rD8kPlkJAJyNTd3G9u|Hvor Var Du|SunCity|41|0.413|0.551|0.301|104.983|0.143|2.21E-05|4|0.872|5|176816|-5.117|0.583|0|newhits|newhits|1
506|3nfJY16EnXowRB9OjQlGtE|ICE|Albert Dyrlund|44|0.00629|0.952|0.241|126.034|0.103|0.00037|4|0.767|7|194926|-2.707|0.37|0|newhits|newhits|1
507|52qN8NFhY7lFVbFnb85r8j|Kalinka - Extended Mix|Nils Van Zandt|37|0.00264|0.891|0.0571|128.004|0.125|0.784|4|0.738|11|218349|-4.012|0.142|0|newhits|newhits|1
508|4KzpgkWZvobrSk9z63tvNS|Mon P'tit Loup|Gilli|59|0.213|0.642|0.108|102.988|0.0885|0.00277|4|0.729|7|199815|-6.029|0.649|0|newhits|newhits|1
509|4OMsDjGuy0Dcu4qQ1GFpCf|Mami|Tyrees Tyr|30|0.0571|0.692|0.152|140.077|0.0329|0|4|0.754|7|175306|-5.801|0.788|0|newhits|newhits|1
510|1QBP2xO43WEEnatR6UqZKi|Opa|NAVID|45|0.0123|0.762|0.0661|119.988|0.0359|0|4|0.721|6|193295|-6.935|0.684|1|newhits|newhits|1
511|7EgtOMVPccFL8LnCh8v2qn|Min Villa (Luigis Mansion 2016)|BEK & Wallin|60|0.0191|0.876|0.484|130.064|0.209|4.14E-06|4|0.759|10|151399|-4.168|0.91|0|newhits|newhits|1
512|7CmYe35fAFlwDbeI4VQX66|Jolene|Alexander Brown|5|0.575|0.634|0.231|110.936|0.0554|0|4|0.692|11|167027|-6.203|0.338|1|newhits|newhits|1
513|0pKohMJes61ZSd6jGjdLuC|Melbourne Sound - Original Mix|Matty Lincoln feat. Mandas|51|0.0428|0.839|0.145|128.033|0.296|0.000606|4|0.883|0|290039|-6.774|0.507|1|newhits|newhits|1
514|646J2jOtUe4Jflrmh6JFjN|Bring Me To Life|Evanescence|40|0.00749|0.946|0.288|189.892|0.107|2.93E-06|4|0.312|4|235893|-3.209|0.297|0|newhits|newhits|1
515|1C0vXECyJHUeqOo2Etvrr2|My Immortal|Evanescence|35|0.869|0.265|0.134|71.157|0.0323|0|4|0.204|9|262533|-9.153|0.107|1|newhits|newhits|2
516|4iIW16VkwkQg1DmkSYMo7i|Malibu - Le Boeuf Remix|Skinz|57|0.00491|0.771|0.238|117.961|0.062|0|4|0.756|0|202373|-4.461|0.539|1|newhits|newhits|1
517|7oERRQTUW405H3HFE0Qc51|Gulddans|ICEKIID|53|0.508|0.547|0.125|184.539|0.385|0|3|0.614|3|175062|-5.348|0.964|0|newhits|newhits|1
518|5GaYKz4Ias2EvplnchRfOX|Boytoy|Jytte|26|0.0474|0.809|0.132|100.059|0.108|0|4|0.692|0|206400|-5.024|0.421|1|newhits|newhits|1
519|5SHm8fn2anNKhV6Mjoy85A|Helt Vk P Snitten 2|Bobfather|28|0.011|0.763|0.23|146.984|0.0915|0.0762|4|0.595|8|276735|-9.113|0.0308|1|newhits|newhits|1
520|5Tbm4Go61HKgKaSpyPP6Z0|Spild Tiden|Xander|11|0.0336|0.598|0.124|92.641|0.0979|0|4|0.491|0|192153|-6.582|0.44|1|newhits|newhits|1
521|291Gmb3UVqKkBgZ8H4KqEV|S Kom Nu|Ude Af Kontrol|28|0.258|0.624|0.115|99.934|0.381|0|4|0.936|5|136792|-6.853|0.529|1|newhits|newhits|1
522|50AkNbEO4Qh79JHXJ2pD07|Ta' Dine Sko P|Ude Af Kontrol|39|0.00114|0.954|0.0184|128.039|0.263|0.597|4|0.911|6|200629|-5.897|0.198|0|newhits|newhits|1
523|610KxSt2HNjczZ2ic2Yr9q|Hjre Og Venstre (feat. Ericka Jane)|Skinz|60|0.219|0.478|0.23|82.572|0.149|0|4|0.521|10|173912|-7.384|0.365|0|newhits|newhits|1
524|7j8K8PE1tO2TvhY15E8ZcD|Oui|Sivas|74|0.0244|0.802|0.307|127.008|0.188|0.00874|4|0.837|4|188273|-6.507|0.453|0|newhits|newhits|1
525|20Uav6fDjKVva5RCl74pYB|De Taler|Smil!|18|0.413|0.55|0.0846|102.008|0.165|4.41E-05|4|0.894|1|233074|-7.865|0.538|0|newhits|newhits|1
526|24hYr62Cz2iA3OOef8mykI|The Island, Pt. 1 (Dawn) - Skrillex Remix|Pendulum|64|0.0333|0.747|0.362|75.028|0.122|0.00112|4|0.667|9|209583|-6.665|0.59|0|newhits|newhits|3
527|3ahZAGn9tvr5WDcfFO6hrV|Mr. Grey|Warren|23|0.0117|0.548|0.079|134.427|0.0704|0|5|0.785|2|200364|-6.098|0.315|1|newhits|newhits|1
528|64BbRFQBFPpSKhmCZ5w7K1|How Many|W&W|57|0.04|0.884|0.132|128.036|0.108|0.000225|4|0.554|4|168250|-3.548|0.229|0|newhits|newhits|1
529|5xr1Y9vkCjCKnwPLHByTbC|Altid P|Milbo|52|0.0403|0.697|0.145|105.156|0.0975|6.62E-06|4|0.746|10|199580|-6.646|0.65|0|newhits|newhits|1
530|1jYs93xflv3ScTiEuepCo5|11 r|Blak|44|0.0243|0.625|0.0993|105.066|0.0347|3.87E-06|4|0.739|4|161902|-7.552|0.363|0|newhits|newhits|1
531|7IswsfMQkmjm1FQ2iT3sbw|Glad|Bro|61|0.0779|0.712|0.269|199.918|0.264|0|4|0.593|8|207575|-6.078|0.48|0|newhits|newhits|1
532|3oFwXNWhCtJ3CmLyjQFmON|Populr (feat. Skinz)|Milbo|55|0.0989|0.613|0.0797|82.089|0.159|0|4|0.665|8|161840|-5.39|0.596|1|newhits|newhits|1
533|0QUfEZfNlmUYzVL0TY4nRO|Ik Noget Nyt|Omar|52|0.407|0.625|0.0971|116.976|0.0491|0.0104|4|0.875|7|166507|-4.899|0.754|0|newhits|newhits|1
534|5IaHrVsrferBYDm0bDyABy|Taste (feat. Offset)|Tyga|96|0.0236|0.559|0.101|97.994|0.12|0|4|0.884|0|232959|-7.442|0.342|1|newhits|newhits|5
535|6BdsKyoDg56dBOn5JtUOVr|Bedst Sammen Med Dig|Ida|43|0.124|0.819|0.287|100.02|0.0739|0|4|0.759|4|223250|-4.326|0.43|0|newhits|newhits|1
536|0i4qwW5FgmA7iLYUMtL8QD|Lykkerig|Gilli|32|0.406|0.591|0.185|119.963|0.174|0.0438|4|0.787|8|216000|-8.517|0.342|1|newhits|newhits|1
537|5r69A87KyL53dnEsT8GUNC|Zoom|Blastoyz|48|0.00867|0.928|0.48|139.982|0.102|0.759|4|0.641|8|401143|-5.927|0.301|1|newhits|newhits|1
538|1BXFsN0ig0F3WjfyQ5DQAI|Stofbange|Collapz|30|0.0333|0.72|0.0977|100.001|0.0599|0.902|4|0.768|5|233025|-8.008|0.122|0|newhits|newhits|1
539|5RBW30fFFVav2n0IqFj0fY|Olha A Exploso - Remix|MC Kevinho|72|0.326|0.644|0.0469|89.983|0.116|0|4|0.759|6|210773|-4.858|0.813|1|newhits|newhits|1
540|2xnJK0zZoSCbxIW4RYNYQv|Velsignet - Har Det Godt pt. 2|Ude Af Kontrol|58|0.0109|0.897|0.0449|134.245|0.109|0|4|0.622|2|185504|-4.946|0.575|1|newhits|newhits|1
541|2EEpZsx2SPrwplauNC09V5|Luderbenzin|Johny Cola|35|0.155|0.86|0.325|104.97|0.0959|0|4|0.913|7|187714|-3.979|0.686|1|newhits|newhits|1
542|1ZQnV7ePl8yXoLjPfhWE5L|Piece of Me|MK|67|0.00565|0.913|0.288|121.961|0.0844|0|4|0.68|5|188707|-2.343|0.669|0|newhits|newhits|1
543|51qPoz5pyZh1QPkvncqmc6|Dont Matter To Me (feat. Michael Jackson)|Drake|19|0.484|0.316|0.11|102.996|0.0575|0.0127|4|0.826|10|245787|-12.392|0.14|1|newhits|newhits|1
544|0bAkKNCQfWkexHFn7fIKns|In My Feelings|Drake|72|0.00623|0.482|0.448|181.995|0.139|0.0144|4|0.735|8|217933|-9.445|0.315|1|newhits|newhits|7
545|2taoaqXa89ZQrxi9SN3zPE|Du & Mig|Danseorkestret|37|0.0213|0.615|0.16|120.038|0.045|1.43E-06|4|0.871|5|232560|-5.445|0.729|0|newhits|newhits|1
546|4yF9erb9bMUIRXr6QdPgP4|Su Casa|KESI|71|0.284|0.751|0.0964|170.004|0.0703|1.03E-06|4|0.724|8|197176|-4.144|0.916|0|newhits|newhits|1
547|7J6jiiXOgqm7z5AeKo32Nn|Spark|Benny Jamz|60|0.0648|0.608|0.132|92.694|0.113|0|4|0.402|11|206416|-5.827|0.717|0|newhits|newhits|1
548|5Vog8JJkPLXu64kgrfZQZR|Sammen Er Vi (feat. Kaka)|ATYPISK|58|0.104|0.753|0.252|104.801|0.109|0|4|0.661|3|169813|-5.198|0.633|0|newhits|newhits|1
549|4RR1B32xyiyWUk7NfIEb94|Umage|Hennedub|58|0.064|0.593|0.174|126.449|0.2|0|5|0.555|0|214880|-6.113|0.569|1|newhits|newhits|1
550|6WhzFzROw3aq3rPWjgYlxr|Gold|Kiiara|63|0.615|0.412|0.134|113.049|0.344|0.0025|5|0.6|8|225882|-9.343|0.408|1|newhits|newhits|1
551|0tp6mwUt99QnfY95T30Lqj|Blah Blah Blah|Armin van Buuren|72|0.00882|0.963|0.294|103.406|0.0682|0.00357|3|0.378|5|183519|-3.911|0.16|0|newhits|newhits|2
552|6fza7Pdc16mB5758dUu3ka|Ghettoprinsesse|Db King|31|0.157|0.699|0.15|95.018|0.0464|0|4|0.672|9|206870|-5.501|0.365|0|newhits|newhits|1
553|3u4dCYlCNkT6KkAaSO31sM|Bad Boy|Lrke|29|0.198|0.595|0.125|130.986|0.0339|0|4|0.811|5|252690|-4.811|0.639|1|newhits|newhits|1
554|12upFOLFbpQ5nTENWm2Glj|AMG|MellemFingaMuzik|69|0.005|0.639|0.0603|98.024|0.163|4.48E-06|4|0.933|10|153916|-4.967|0.336|0|newhits|newhits|1
555|3y2vNvcPix99CLHrmA6ZgN|Min Verden Er Her|AndyOp|20|0.723|0.783|0.114|79.882|0.277|0|4|0.447|11|208192|-5.297|0.439|0|newhits|newhits|1
556|1SZQE5WhvXGIIZeB4IUpFi|Hashtag|Vipe|0|0.00244|0.484|0.0967|99.044|0.254|0|4|0.907|7|200213|-7.312|0.505|1|newhits|newhits|1
557|5BFVePUnguVobp0pUD3SSL|Bludfire|Eva Simons|32|0.00111|0.81|0.123|150.012|0.0845|0|4|0.394|9|190400|-4.76|0.333|0|newhits|newhits|1
558|1DhFNoAy9bOaRIUUmVxjsd|Vent Og Se (feat. Lille)|Ankerstjerne|41|0.261|0.662|0.114|120.06|0.133|0|4|0.697|4|267373|-5.897|0.251|0|newhits|newhits|1
559|34mKTLSPIDmIzRoYYxDx16|Papvin|Snuffi|44|0.552|0.645|0.572|149.946|0.0592|0|4|0.753|9|213600|-3.769|0.754|0|newhits|newhits|1
560|5ggSjDAcxZWkNiqXzr1DWA|Technopiik|Pattesutter|60|0.0209|0.957|0.0809|142.007|0.0774|0.00143|4|0.808|1|140282|-4.178|0.705|1|newhits|newhits|1
561|0F9Ouh8UWNVqIBrI6FNLM2|Mi Lulu|Gilli|61|0.234|0.705|0.347|89.703|0.0601|0.000405|3|0.558|6|178143|-6.361|0.844|0|newhits|newhits|1
562|6AvA3WC7663LOOYJS7xIgL|Lonely Forest - Klopfgeister Remix|Hatikwa|36|0.00465|0.878|0.582|143.992|0.0461|0.756|4|0.655|0|466667|-6.856|0.302|1|newhits|newhits|1
563|4XoP1AkbOurU9CeZ2rMEz2|F**kin' Problems|A$AP Rocky|77|0.0208|0.687|0.114|96.006|0.263|1E-06|4|0.869|1|233787|-6.816|0.668|1|newhits|newhits|1
564|0zMxL4BTjSqCsUtfdlcL8G|Tiimmy Turner|Desiigner|33|0.168|0.723|0.0781|122.812|0.0405|0|4|0.602|6|239853|-3.021|0.293|1|newhits|newhits|1
565|0gOiwEfA0QKCQQrAYNyabX|Evig Krlighed|KIDD|26|0.145|0.698|0.104|81.721|0.125|0|4|0.709|0|212371|-5.605|0.446|0|newhits|newhits|1
566|5qEDMy4lkVZ93et8y1VP99|Jaleo|Nicky Jam|74|0.0097|0.872|0.0708|105.147|0.147|0|4|0.623|11|176000|-3.773|0.355|0|newhits|newhits|1
567|0osPX8TruIebOhKuG6GK8C|On My Level - feat. Too $hort|Wiz Khalifa|65|0.146|0.514|0.107|142.98|0.132|0.00713|4|0.72|1|272160|-7.108|0.212|1|newhits|newhits|1
568|4B5Hhr6O3S05pRcNEQON5H|Kostbar|Basim|22|0.0172|0.636|0.0826|99.985|0.0391|0|4|0.805|9|195627|-7.091|0.506|0|newhits|newhits|1
569|0IV3VN0eZxQxjUsHwrhl4d|Farvel|Jimilian|43|0.591|0.438|0.0722|144.876|0.0344|0|4|0.685|0|178101|-7.013|0.481|0|newhits|newhits|1
570|5ymEfUAPIIzVTTFBYMp1Bd|Tanker|Basim|46|0.219|0.534|0.189|132.194|0.0696|0|4|0.647|11|195320|-6.88|0.265|1|newhits|newhits|1
571|3husjxyCMBvNeiTEcrpPSe|Unfaithful|Rihanna|36|0.839|0.391|0.195|144.053|0.0334|0|4|0.588|0|224630|-8.596|0.349|0|newhits|newhits|2
1|5Q0Nhxo0l2bP3pNjpGJwV1|Party In The U.S.A.|Miley Cyrus|76|0.00124|0.708|0.0679|192.18|0.0675|0.000181|4|0.454|10|202067|-4.526|0.483|0|oldhits|oldhits|1
2|77TT8Xvx637TpzV8kKGkUw|Titanium (feat. Sia)|David Guetta|71|0.069|0.803|0.129|126.057|0.0986|0.137|4|0.599|0|245041|-3.641|0.233|0|oldhits|oldhits|1
3|5KONnBIQ9LqCxyeSPin26k|Trumpets|Jason Derulo|70|0.555|0.691|0.097|82.142|0.258|0|4|0.635|0|217419|-4.862|0.638|1|oldhits|oldhits|1
4|4DvhkX2ic4zWkQeWMwQ2qf|Like A G6|Far East Movement|69|0.00676|0.837|0.117|124.913|0.449|0|4|0.435|3|216893|-8.126|0.778|1|oldhits|oldhits|1
5|59RSrxkSKSixEWBAIvE5Wa|Starships|Nicki Minaj|68|0.135|0.716|0.251|125.008|0.075|0|4|0.747|11|210627|-2.457|0.751|0|oldhits|oldhits|1
6|1NpW5kyvO4XrNJ3rnfcNy3|Wild Ones (feat. Sia)|Flo Rida|79|0.0991|0.86|0.262|127.075|0.0554|0|4|0.608|5|232947|-5.324|0.437|0|oldhits|oldhits|2
7|72jCZdH0Lhg93z6Z4hBjgj|I Knew You Were Trouble.|Taylor Swift|68|0.00563|0.473|0.043|154.228|0.039|1.29E-06|4|0.596|6|217973|-6.745|0.648|1|oldhits|oldhits|1
8|0iYebKFUSfF72fUu2OW6ZT|Super Bass|Nicki Minaj|70|0.269|0.861|0.601|126.991|0.209|5.11E-06|4|0.72|11|200013|-4.339|0.669|1|oldhits|oldhits|1
9|3bidbhpOYeV4knp8AIu8Xn|Can't Hold Us - feat. Ray Dalton|Macklemore & Ryan Lewis|84|0.0291|0.922|0.0862|146.078|0.0786|0|4|0.641|2|258343|-4.457|0.847|1|oldhits|oldhits|4
10|49FYlytm3dAAraYgpoJZux|Umbrella|Rihanna|82|0.00864|0.829|0.0426|174.028|0.134|0|4|0.583|1|275987|-4.603|0.575|1|oldhits|oldhits|1
11|3cHyrEgdyYRjgJKSOiOtcS|Timber|Pitbull|76|0.0295|0.963|0.139|129.992|0.0981|0|4|0.581|11|204160|-4.087|0.788|1|oldhits|oldhits|1
12|6sy3LkhNFjJWlaeSMNwQ62|Counting Stars|OneRepublic|76|0.0654|0.705|0.115|122.017|0.0382|0|4|0.664|1|257840|-4.972|0.477|0|oldhits|oldhits|2
13|4YMqbFcDIFiCBd02PzUBcM|Thrift Shop (feat. Wanz)|Macklemore & Ryan Lewis|73|0.0619|0.526|0.0457|94.992|0.293|0|4|0.781|6|235613|-6.985|0.662|0|oldhits|oldhits|3
14|5HQVUIKwCEXpe7JIHyY734|Young, Wild & Free (feat. Bruno Mars)|Snoop Dogg|78|0.0525|0.655|0.115|95.078|0.137|0|4|0.715|0|207333|-6.425|0.531|1|oldhits|oldhits|1
15|7BqBn9nzAq8spo5e7cZ0dJ|Just The Way You Are|Bruno Mars|80|0.0151|0.843|0.0876|109.012|0.0432|0|4|0.637|5|220733|-5.413|0.434|1|oldhits|oldhits|3
16|6HZ9VeI5IRFCNQLXhpF4bq|I Love It (feat. Charli XCX)|Icona Pop|62|0.00952|0.906|0.153|125.916|0.0284|1.64E-05|4|0.711|8|157153|-2.671|0.824|1|oldhits|oldhits|1
17|5P5cGNzqh6A353N3ShDK6Y|Bad Romance|Lady Gaga|71|0.00305|0.921|0.0831|118.99|0.0391|3.65E-05|4|0.697|0|294573|-3.75|0.721|1|oldhits|oldhits|1
18|32OlwWuMpZ6b0aN2RZOeMS|Uptown Funk|Mark Ronson|84|0.00801|0.609|0.0344|114.988|0.0824|8.15E-05|4|0.856|0|269667|-7.223|0.928|1|oldhits|oldhits|4
19|3TGRqZ0a2l1LRblBkJoaDx|Call Me Maybe|Carly Rae Jepsen|69|0.0123|0.585|0.108|120.069|0.0435|0|4|0.778|7|193400|-6.502|0.626|1|oldhits|oldhits|1
20|1QV6tiMFM6fSOKOGLMHYYg|Poker Face|Lady Gaga|76|0.118|0.806|0.121|118.999|0.0787|1.64E-06|4|0.851|4|237200|-4.62|0.787|1|oldhits|oldhits|2
21|3f7gYMirBEKuc57218BjOY|California Gurls|Katy Perry|62|0.0038|0.753|0.18|125.005|0.0536|0|4|0.788|0|234653|-3.71|0.403|1|oldhits|oldhits|1
22|62LHRv9uwSNlBmByQF5jdE|Don't Stop The Music|Rihanna|62|0.0376|0.659|0.0523|122.683|0.0626|8.07E-05|4|0.844|6|267080|-5.587|0.54|0|oldhits|oldhits|1
23|2tJulUYLDKOg9XrtVkMgcJ|Grenade|Bruno Mars|75|0.146|0.558|0.118|110.443|0.0593|0|4|0.706|2|223253|-7.237|0.227|0|oldhits|oldhits|2
24|7pYfyrMNPn3wtoCyqcTVoI|Moves Like Jagger - Studio Recording From The Voice Performance|Maroon 5|75|0.0117|0.761|0.315|128.044|0.0475|0|4|0.722|11|201493|-4.459|0.624|0|oldhits|oldhits|4
25|1TEjSXPdAakDotj2Wji3PU|Hot N Cold|Katy Perry|66|7.95E-05|0.841|0.0688|132.032|0.0418|0|4|0.706|7|220227|-3.956|0.861|1|oldhits|oldhits|1
26|1dzQoRqT5ucxXVaAhTcT0J|Just Dance|Lady Gaga|73|0.0264|0.739|0.181|118.992|0.0311|4.26E-05|4|0.822|1|241933|-4.541|0.745|0|oldhits|oldhits|1
27|0AH6WMe3OlAlUb5miXt2FQ|Only Girl (In The World)|Rihanna|71|0.103|0.714|0.0746|125.922|0.0389|7.76E-06|4|0.786|11|235493|-4.159|0.71|0|oldhits|oldhits|1
28|7mitXLIMCflkhZiD34uEQI|Party Rock Anthem|LMFAO|70|0.0206|0.736|0.265|130.014|0.156|0|4|0.751|5|262147|-4.168|0.352|0|oldhits|oldhits|2
29|3oHNJECGN3bBoGXejlw2b1|Last Friday Night (T.G.I.F.)|Katy Perry|65|0.00125|0.812|0.667|126.023|0.0409|3.01E-05|4|0.652|3|230733|-3.797|0.72|0|oldhits|oldhits|1
30|235LXPXfi0SmOaS9TaCh3c|Teenage Dream|Katy Perry|64|0.0162|0.798|0.134|120.011|0.0361|2.34E-06|4|0.719|10|227741|-4.582|0.591|1|oldhits|oldhits|1
31|02XnQdf7sipaKBBHixz3Zp|Paparazzi|Lady Gaga|69|0.113|0.692|0.094|114.906|0.0438|0|4|0.762|5|208307|-3.973|0.397|0|oldhits|oldhits|1
32|1GTC0gBd5B8YmVf3tRl9Ln|Right Round - feat. Ke$ha|Flo Rida|56|0.0518|0.975|0.223|129.174|0.291|1.57E-06|4|0.453|7|202680|-3.074|0.155|1|oldhits|oldhits|1
33|6St9lR6dhV2tpCNVz7qfrS|In My Head|Jason Derulo|71|0.0266|0.748|0.348|110.009|0.033|0|4|0.762|0|199027|-4.15|0.851|0|oldhits|oldhits|1
34|1bM50INir8voAkVoKuvEUI|OMG|Usher|69|0.198|0.745|0.36|129.998|0.0332|1.14E-05|4|0.781|4|269493|-5.81|0.326|0|oldhits|oldhits|1
35|1pXrR5Y9OgcIV2JEAl2lCB|I Kissed A Girl|Katy Perry|68|0.00223|0.76|0.132|129.996|0.0677|0|4|0.699|5|179640|-3.173|0.696|1|oldhits|oldhits|1
36|0C4ejWmOTMv8vuYj85mf8m|S&M|Rihanna|72|0.0133|0.672|0.197|127.969|0.0471|9.76E-05|4|0.764|1|243533|-5.007|0.779|1|oldhits|oldhits|1
37|5rb9QrpfcKFHM1EUbSIurX|Yeah!|Usher|80|0.0183|0.791|0.0388|105.018|0.112|0|4|0.894|2|250373|-4.699|0.583|1|oldhits|oldhits|3
38|4vVTI94F9uJ8lHNDWKv0i2|Eenie Meenie|Sean Kingston|62|0.0543|0.607|0.113|121.223|0.0322|0|4|0.72|1|201947|-4.168|0.828|1|oldhits|oldhits|1
39|1VMkVqDRA71jPHWGjbpmGO|Yeah 3x|Chris Brown|50|0.000369|0.882|0.0934|130|0.0445|1.16E-06|4|0.705|11|241667|-3.201|0.7|0|oldhits|oldhits|1
40|2V4bv1fNWfTcyRJKmej6Sj|Cooler Than Me - Single Mix|Mike Posner|72|0.179|0.82|0.704|129.969|0.0475|0|4|0.768|7|213293|-4.63|0.625|0|oldhits|oldhits|1
41|0eqH0ALoDQevq59YcQ53KE|Hollaback Girl|Gwen Stefani|72|0.35|0.916|0.0234|110.007|0.0929|6.17E-06|4|0.926|10|199853|-2.221|0.904|0|oldhits|oldhits|2
42|4fixebDZAVToLbUCuEloa2|Womanizer|Britney Spears|76|0.073|0.695|0.0889|139|0.0622|0|4|0.724|11|224400|-5.226|0.235|1|oldhits|oldhits|1
43|5Nu1cp2yi4TlZF4KTmElFD|Fergalicious|Fergie|63|0.0576|0.584|0.128|129.055|0.316|0|4|0.906|8|292373|-7.72|0.831|0|oldhits|oldhits|1
44|0fw7GNhguLX3KI0eoLioDS|Evacuate The Dancefloor - Radio Edit|Cascada|44|0.0195|0.696|0.278|127.029|0.0491|0|4|0.76|0|205884|-5.811|0.903|1|oldhits|oldhits|1
45|0CAfXk7DXMnon4gLudAp7J|Low (feat T-Pain)|Flo Rida|79|0.0928|0.609|0.139|128.008|0.0791|0|4|0.918|10|231400|-5.64|0.304|0|oldhits|oldhits|1
46|3UN6cIn3VIyg0z1LCuFSum|Without You (feat. Usher)|David Guetta|67|0.227|0.614|0.157|127.884|0.0285|4.06E-06|4|0.608|2|208133|-3.727|0.402|1|oldhits|oldhits|1
47|6I9VzXrHxO9rA9A5euc8Ak|Toxic|Britney Spears|79|0.0249|0.838|0.242|143.04|0.114|0.025|4|0.774|5|198800|-3.914|0.924|0|oldhits|oldhits|2
48|0O45fw2L5vsWpdsOdXwNAR|SexyBack|Justin Timberlake|77|0.0584|0.583|0.0519|117|0.0789|0|4|0.967|7|242733|-5.562|0.964|0|oldhits|oldhits|3
49|0ixcINi5cnueFsWNllV2ou|My First Kiss - feat. Ke$ha|3OH!3|51|0.00564|0.889|0.36|138.021|0.0804|0|4|0.682|0|192440|-4.166|0.827|1|oldhits|oldhits|1
50|7aKOynv41IGU8uiXmpz7ok|When I Grow Up|The Pussycat Dolls|65|0.00154|0.686|0.382|118.43|0.0454|0|4|0.673|11|245680|-5.745|0.34|0|oldhits|oldhits|1
